__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781198442.218375,-5.657682013,-3.601031222,0.000000000,,,,,
1781198442.218563,,,,1781198442.218116283,0.764125870,-0.474759005,-0.804345824,-0.395304313
1781198442.219616,-5.667515900,-3.572643400,0.000000000,,,,,
1781198442.219706,,,,1781198442.219382763,0.763628501,-0.480623982,-0.804758727,-0.399001431
1781198442.220538,-5.677372771,-3.544196993,0.000000000,,,,,
1781198442.220592,,,,1781198442.220187902,0.763066208,-0.487176732,-0.805223971,-0.403092097
1781198442.221594,-5.688485188,-3.512139084,0.000000000,,,,,
1781198442.221705,,,,1781198442.221155882,0.762662763,-0.491842832,-0.805556979,-0.405973003
1781198442.222495,-5.696446881,-3.489167238,0.000000000,,,,,
1781198442.222596,,,,1781198442.222309589,0.762047789,-0.498865110,-0.806062743,-0.410274264
1781198442.223199,-5.708542628,-3.454287250,0.000000000,,,,,
1781198442.223302,,,,1781198442.223030806,0.761685995,-0.502971344,-0.806359647,-0.412758981
1781198442.225088,-5.715651528,-3.433779602,0.000000000,,,,,
1781198442.225720,-5.728721407,-3.396100601,0.000000000,,,,,
1781198442.225754,,,,1781198442.224754572,0.761018378,-0.510446879,-0.806905370,-0.417250042
1781198442.225786,,,,1781198442.225427389,0.760440051,-0.516856917,-0.807376496,-0.421050041
1781198442.226364,-5.740017182,-3.363531851,0.000000000,,,,,
1781198442.226566,,,,1781198442.226079226,0.760157677,-0.519974062,-0.807606141,-0.422876623
1781198442.228269,-5.745529273,-3.347630364,0.000000000,,,,,
1781198442.228440,,,,1781198442.227761984,0.759564869,-0.526443879,-0.808086571,-0.426646259
1781198442.228987,,,,1781198442.228619814,0.758754616,-0.535160293,-0.808740127,-0.431664344
1781198442.229137,-5.757064216,-3.314371797,0.000000000,,,,,
1781198442.229334,-5.772770131,-3.269100066,0.000000000,,,,,
1781198442.229372,,,,1781198442.229153156,0.758457910,-0.538341938,-0.808979031,-0.433466099
1781198442.230480,-5.778520045,-3.252509651,0.000000000,,,,,
1781198442.230563,,,,1781198442.230161190,0.757967211,-0.543558514,-0.809372994,-0.436402312
1781198442.231608,-5.788006579,-3.225144273,0.000000000,,,,,
1781198442.231745,,,,1781198442.231232405,0.757437044,-0.549146481,-0.809797320,-0.439515992
1781198442.237801,-5.798233168,-3.195641592,0.000000000,,,,,
1781198442.238065,,,,1781198442.232192278,0.756861743,-0.555155121,-0.810256217,-0.442827597
1781198442.238124,-5.809303662,-3.163700525,0.000000000,,,,,
1781198442.238130,,,,1781198442.237074375,0.754115681,-0.582539870,-0.812413984,-0.457741113
1781198442.238139,-5.861430809,-3.013683168,0.000000000,,,,,
1781198442.238144,,,,1781198442.237778425,0.753590355,-0.587778518,-0.812825497,-0.460434590
1781198442.238896,-5.871414353,-2.984829062,0.000000000,,,,,
1781198442.238956,,,,1781198442.238231421,0.753189533,-0.591755480,-0.813138739,-0.462456343
1781198442.239625,-5.879021273,-2.962832992,0.000000000,,,,,
1781198442.239733,,,,1781198442.239303350,0.752598395,-0.597571213,-0.813599116,-0.465387281
1781198442.240364,-5.890212266,-2.930470907,0.000000000,,,,,
1781198442.240418,,,,1781198442.240173578,0.752209129,-0.601383848,-0.813901581,-0.467284125
1781198442.241863,-5.897572503,-2.909172781,0.000000000,,,,,
1781198442.241980,,,,1781198442.241040468,0.751587045,-0.607423764,-0.814383195,-0.470263513
1781198442.242484,-5.909304357,-2.875222526,0.000000000,,,,,
1781198442.242603,,,,1781198442.242041111,0.750975690,-0.613314188,-0.814854813,-0.473129550
1781198442.243631,-5.920807910,-2.841915835,0.000000000,,,,,
1781198442.243695,,,,1781198442.243288755,0.750317161,-0.619606923,-0.815360873,-0.476149986
1781198442.244440,-5.933168574,-2.806110534,0.000000000,,,,,
1781198442.244491,,,,1781198442.244110823,0.749774032,-0.624764828,-0.815776927,-0.478589433
1781198442.245836,-5.943344139,-2.776614598,0.000000000,,,,,
1781198442.246121,,,,1781198442.245232821,0.749069258,-0.631398855,-0.816314594,-0.481688721
1781198442.246175,-5.956512483,-2.738429713,0.000000000,,,,,
1781198442.246186,,,,1781198442.245939970,0.748479754,-0.636912000,-0.816762774,-0.484223319
1781198442.247949,-5.967504879,-2.706530020,0.000000000,,,,,
1781198442.248089,,,,1781198442.247407198,0.747746062,-0.643713643,-0.817318198,-0.487308167
1781198442.248646,-5.981148536,-2.666917775,0.000000000,,,,,
1781198442.248710,,,,1781198442.248340368,0.746998345,-0.650587741,-0.817881781,-0.490373240
1781198442.250123,-5.995016187,-2.626625235,0.000000000,,,,,
1781198442.250254,-6.006260538,-2.593925498,0.000000000,,,,,
1781198442.250262,,,,1781198442.249435425,0.746390839,-0.656138412,-0.818338060,-0.492805182
1781198442.250937,,,,1781198442.250188828,0.745741740,-0.662027383,-0.818823736,-0.495348454
1781198442.251133,-6.018247154,-2.559045020,0.000000000,,,,,
1781198442.251440,,,,1781198442.251041174,0.745161547,-0.667260333,-0.819256383,-0.497573579
1781198442.253652,-6.028940173,-2.527904810,0.000000000,,,,,
1781198442.253820,,,,1781198442.253163338,0.744030198,-0.677330514,-0.820094536,-0.501795956
1781198442.254024,-6.049703574,-2.467417520,0.000000000,,,,,
1781198442.254054,,,,1781198442.253910542,0.743192336,-0.684733131,-0.820712245,-0.504815170
1781198442.255218,-6.065039514,-2.422673488,0.000000000,,,,,
1781198442.255291,,,,1781198442.254988670,0.742461762,-0.691144175,-0.821248566,-0.507376054
1781198442.256182,-6.078379353,-2.383710958,0.000000000,,,,,
1781198442.256253,,,,1781198442.255933046,0.741778937,-0.697098099,-0.821747841,-0.509710959
1781198442.257547,-6.090818920,-2.347343662,0.000000000,,,,,
1781198442.257677,,,,1781198442.257138729,0.741018566,-0.703679619,-0.822301357,-0.512247414
1781198442.258158,-6.104635486,-2.306916798,0.000000000,,,,,
1781198442.258236,,,,1781198442.257948875,0.740352303,-0.709412946,-0.822784482,-0.514414015
1781198442.259524,-6.116715589,-2.271534080,0.000000000,,,,,
1781198442.259652,,,,1781198442.258967400,0.739652919,-0.715392782,-0.823289556,-0.516634716
1781198442.260430,-6.129366622,-2.234446727,0.000000000,,,,,
1781198442.260533,,,,1781198442.260204792,0.738881783,-0.721939834,-0.823843946,-0.519021430
1781198442.261649,-6.143279807,-2.193621774,0.000000000,,,,,
1781198442.261703,,,,1781198442.261286497,0.738094652,-0.728576837,-0.824407240,-0.521391348
1781198442.262231,-6.157444882,-2.152013690,0.000000000,,,,,
1781198442.262295,,,,1781198442.261899948,0.737471878,-0.733802617,-0.824851291,-0.523217747
1781198442.263548,-6.168629815,-2.119121154,0.000000000,,,,,
1781198442.263627,,,,1781198442.263249397,0.736660587,-0.740560413,-0.825427025,-0.525539266
1781198442.264284,-6.183161526,-2.076351213,0.000000000,,,,,
1781198442.264350,,,,1781198442.263944864,0.735988977,-0.746126056,-0.825901760,-0.527408250
1781198442.266855,-6.195165415,-2.040978178,0.000000000,,,,,
1781198442.266975,,,,1781198442.266579390,0.734929558,-0.754821200,-0.826646018,-0.530272838
1781198442.267555,-6.214035408,-1.985323485,0.000000000,,,,,
1781198442.267631,,,,1781198442.267375946,0.733450755,-0.766805123,-0.827676046,-0.534101584
1781198442.267956,-6.240251306,-1.907888440,0.000000000,,,,,
1781198442.267997,,,,1781198442.267791271,0.733009366,-0.770380475,-0.827982686,-0.535194709
1781198442.272485,,,,1781198442.271716595,0.730397029,-0.791014792,-0.829770730,-0.541419118
1781198442.272695,-6.248065617,-1.884749408,0.000000000,,,,,
1781198442.273121,-6.293941062,-1.748872190,0.000000000,,,,,
1781198442.273181,,,,1781198442.272828341,0.729173859,-0.800630418,-0.830601970,-0.544090973
1781198442.273618,-6.315338968,-1.685217039,0.000000000,,,,,
1781198442.273762,,,,1781198442.273267269,0.728713809,-0.804242968,-0.830913756,-0.545054965
1781198442.274537,-6.323374795,-1.661261851,0.000000000,,,,,
1781198442.275620,,,,1781198442.274248600,0.728197010,-0.808285989,-0.831262931,-0.546117137
1781198442.276076,-6.332387368,-1.634374823,0.000000000,,,,,
1781198442.276114,,,,1781198442.275575161,0.726953555,-0.817912972,-0.832096958,-0.548601840
1781198442.276265,,,,1781198442.275928497,0.726458966,-0.821737325,-0.832427720,-0.549546719
1781198442.276576,-6.353991355,-1.569873867,0.000000000,,,,,
1781198442.277203,-6.362570167,-1.544206014,0.000000000,,,,,
1781198442.277309,,,,1781198442.277049541,0.725660851,-0.827871211,-0.832958950,-0.551035423
1781198442.278565,-6.376380510,-1.502851831,0.000000000,,,,,
1781198442.278865,,,,1781198442.278197050,0.724829730,-0.834223872,-0.833509427,-0.552532684
1781198442.279185,-6.390725377,-1.459838798,0.000000000,,,,,
1781198442.279261,,,,1781198442.279010057,0.723958464,-0.840845801,-0.834083517,-0.554045337
1781198442.280648,-6.405723226,-1.414803710,0.000000000,,,,,
1781198442.280788,,,,1781198442.280190468,0.723098623,-0.847345983,-0.834647189,-0.555481003
1781198442.281494,-6.420485570,-1.370408884,0.000000000,,,,,
1781198442.281563,,,,1781198442.281102419,0.722309304,-0.853285157,-0.835162201,-0.556748679
1781198442.282320,-6.434004316,-1.329692827,0.000000000,,,,,
1781198442.282579,,,,1781198442.282126188,0.721436642,-0.859815298,-0.835728639,-0.558098240
1781198442.283532,-6.448911346,-1.284733126,0.000000000,,,,,
1781198442.283627,,,,1781198442.283209801,0.720556557,-0.866366321,-0.836296899,-0.559403316
1781198442.285464,-6.463905204,-1.239441526,0.000000000,,,,,
1781198442.286118,,,,1781198442.284835577,0.719656216,-0.873032424,-0.836875120,-0.560681529
1781198442.286584,-6.479202679,-1.193160050,0.000000000,,,,,
1781198442.289283,,,,1781198442.286345720,0.718133388,-0.884191444,-0.837844311,-0.562736488
1781198442.291637,-6.504965322,-1.115088435,0.000000000,,,,,
1781198442.291728,,,,1781198442.291434526,0.713020237,-0.920331542,-0.841005165,-0.568931664
1781198442.292061,-6.590340424,-0.855575752,0.000000000,,,,,
1781198442.292086,,,,1781198442.291953325,0.712428685,-0.924548226,-0.841369534,-0.569479085
1781198442.293472,,,,1781198442.293078661,0.711402368,-0.931817749,-0.841997767,-0.570388193
1781198442.293609,-6.600178611,-0.825401521,0.000000000,,,,,
1781198442.294106,-6.617199740,-0.773135175,0.000000000,,,,,
1781198442.294840,,,,1781198442.293964863,0.710543893,-0.937874743,-0.842520514,-0.571095875
1781198442.295466,-6.631399906,-0.729446461,0.000000000,,,,,
1781198442.295546,,,,1781198442.295109034,0.709588656,-0.944580959,-0.843098799,-0.571833552
1781198442.296728,-6.647157132,-0.680886455,0.000000000,,,,,
1781198442.296942,,,,1781198442.296090841,0.708655330,-0.951103867,-0.843660600,-0.572501711
1781198442.297404,-6.662510531,-0.633483653,0.000000000,,,,,
1781198442.297448,,,,1781198442.297234058,0.707589799,-0.958510267,-0.844297806,-0.573205925
1781198442.298611,-6.679985510,-0.579431427,0.000000000,,,,,
1781198442.299181,,,,1781198442.298218966,0.706697554,-0.964688619,-0.844828463,-0.573741844
1781198442.299510,-6.694578772,-0.534199973,0.000000000,,,,,
1781198442.299579,,,,1781198442.299349070,0.705756102,-0.971178283,-0.845385145,-0.574259693
